Created as New Dataset,Natural, 7.4. 
cm-1,%T
3107.00,94.51
3106.00,94.52
3105.00,94.53
3104.00,94.53
3103.00,94.52
3102.00,94.52
3101.00,94.51
3100.00,94.50
3099.00,94.50
3098.00,94.50
3097.00,94.50
3096.00,94.50
3095.00,94.49
3094.00,94.47
3093.00,94.45
3092.00,94.42
3091.00,94.40
3090.00,94.38
3089.00,94.38
3088.00,94.38
3087.00,94.39
3086.00,94.40
3085.00,94.41
3084.00,94.42
3083.00,94.41
3082.00,94.40
3081.00,94.37
3080.00,94.35
3079.00,94.34
3078.00,94.33
3077.00,94.33
3076.00,94.33
3075.00,94.34
3074.00,94.34
3073.00,94.33
3072.00,94.33
3071.00,94.32
3070.00,94.32
3069.00,94.32
3068.00,94.33
3067.00,94.35
3066.00,94.36
3065.00,94.36
3064.00,94.35
3063.00,94.33
3062.00,94.33
3061.00,94.34
3060.00,94.37
3059.00,94.41
3058.00,94.43
3057.00,94.44
3056.00,94.44
3055.00,94.45
3054.00,94.46
3053.00,94.49
3052.00,94.53
3051.00,94.56
3050.00,94.58
3049.00,94.59
3048.00,94.59
3047.00,94.59
3046.00,94.60
3045.00,94.61
3044.00,94.64
3043.00,94.67
3042.00,94.69
3041.00,94.71
3040.00,94.72
3039.00,94.74
3038.00,94.76
3037.00,94.78
3036.00,94.80
3035.00,94.83
3034.00,94.86
3033.00,94.88
3032.00,94.89
3031.00,94.90
3030.00,94.91
3029.00,94.94
3028.00,94.98
3027.00,95.03
3026.00,95.07
3025.00,95.08
3024.00,95.08
3023.00,95.08
3022.00,95.11
3021.00,95.15
3020.00,95.19
3019.00,95.23
3018.00,95.25
3017.00,95.26
3016.00,95.28
3015.00,95.31
3014.00,95.33
3013.00,95.34
3012.00,95.36
3011.00,95.37
3010.00,95.38
3009.00,95.38
3008.00,95.39
3007.00,95.39
3006.00,95.41
3005.00,95.41
3004.00,95.41
3003.00,95.40
3002.00,95.38
3001.00,95.37
3000.00,95.37
2999.00,95.36
2998.00,95.34
2997.00,95.32
2996.00,95.31
2995.00,95.29
2994.00,95.29
2993.00,95.28
2992.00,95.27
2991.00,95.26
2990.00,95.25
2989.00,95.23
2988.00,95.20
2987.00,95.17
2986.00,95.14
2985.00,95.11
2984.00,95.08
2983.00,95.04
2982.00,95.01
2981.00,94.97
2980.00,94.93
2979.00,94.89
2978.00,94.84
2977.00,94.80
2976.00,94.76
2975.00,94.72
2974.00,94.67
2973.00,94.62
2972.00,94.56
2971.00,94.51
2970.00,94.47
2969.00,94.43
2968.00,94.41
2967.00,94.40
2966.00,94.39
2965.00,94.39
2964.00,94.37
2963.00,94.36
2962.00,94.35
2961.00,94.34
2960.00,94.34
2959.00,94.32
2958.00,94.31
2957.00,94.31
2956.00,94.33
2955.00,94.37
2954.00,94.40
2953.00,94.41
2952.00,94.41
2951.00,94.40
2950.00,94.40
2949.00,94.42
2948.00,94.43
2947.00,94.43
2946.00,94.42
2945.00,94.40
2944.00,94.39
2943.00,94.39
2942.00,94.39
2941.00,94.39
2940.00,94.38
2939.00,94.36
2938.00,94.34
2937.00,94.33
2936.00,94.31
2935.00,94.29
2934.00,94.26
2933.00,94.23
2932.00,94.22
2931.00,94.21
2930.00,94.22
2929.00,94.23
2928.00,94.23
2927.00,94.23
2926.00,94.23
2925.00,94.23
2924.00,94.23
2923.00,94.23
2922.00,94.24
2921.00,94.26
2920.00,94.30
2919.00,94.34
2918.00,94.39
2917.00,94.44
2916.00,94.49
2915.00,94.55
2914.00,94.62
2913.00,94.69
2912.00,94.75
2911.00,94.82
2910.00,94.87
2909.00,94.92
2908.00,94.96
2907.00,94.99
2906.00,95.02
2905.00,95.05
2904.00,95.08
2903.00,95.10
