Created as New Dataset,Forensic,5
cm-1,%T
3057.00,99.34
3056.00,99.33
3055.00,99.32
3054.00,99.31
3053.00,99.31
3052.00,99.32
3051.00,99.32
3050.00,99.31
3049.00,99.29
3048.00,99.27
3047.00,99.26
3046.00,99.27
3045.00,99.28
3044.00,99.29
3043.00,99.30
3042.00,99.30
3041.00,99.30
3040.00,99.29
3039.00,99.28
3038.00,99.26
3037.00,99.26
3036.00,99.27
3035.00,99.27
3034.00,99.27
3033.00,99.26
3032.00,99.25
3031.00,99.25
3030.00,99.26
3029.00,99.27
3028.00,99.28
3027.00,99.28
3026.00,99.27
3025.00,99.25
3024.00,99.23
3023.00,99.23
3022.00,99.22
3021.00,99.22
3020.00,99.21
3019.00,99.19
3018.00,99.18
3017.00,99.16
3016.00,99.15
3015.00,99.15
3014.00,99.14
3013.00,99.13
3012.00,99.14
3011.00,99.15
3010.00,99.17
3009.00,99.17
3008.00,99.17
3007.00,99.15
3006.00,99.14
3005.00,99.12
3004.00,99.10
3003.00,99.08
3002.00,99.07
3001.00,99.05
3000.00,99.04
2999.00,99.03
2998.00,99.02
2997.00,98.99
2996.00,98.98
2995.00,98.98
2994.00,99.00
2993.00,99.02
2992.00,99.03
2991.00,99.02
2990.00,98.99
2989.00,98.97
2988.00,98.95
2987.00,98.93
2986.00,98.93
2985.00,98.92
2984.00,98.92
2983.00,98.92
2982.00,98.91
2981.00,98.90
2980.00,98.89
2979.00,98.88
2978.00,98.86
2977.00,98.85
2976.00,98.83
2975.00,98.81
2974.00,98.80
2973.00,98.79
2972.00,98.78
2971.00,98.77
2970.00,98.77
2969.00,98.75
2968.00,98.73
2967.00,98.70
2966.00,98.66
2965.00,98.61
2964.00,98.56
2963.00,98.53
2962.00,98.51
2961.00,98.47
2960.00,98.43
2959.00,98.38
2958.00,98.34
2957.00,98.29
2956.00,98.25
2955.00,98.19
2954.00,98.14
2953.00,98.10
2952.00,98.06
2951.00,98.04
2950.00,98.00
2949.00,97.96
2948.00,97.93
2947.00,97.89
2946.00,97.85
2945.00,97.80
2944.00,97.76
2943.00,97.72
2942.00,97.70
2941.00,97.67
2940.00,97.65
2939.00,97.62
2938.00,97.60
2937.00,97.59
2936.00,97.59
2935.00,97.61
2934.00,97.63
2933.00,97.64
2932.00,97.65
2931.00,97.66
2930.00,97.65
2929.00,97.63
2928.00,97.60
2927.00,97.58
2926.00,97.58
2925.00,97.59
2924.00,97.61
2923.00,97.62
2922.00,97.62
2921.00,97.63
2920.00,97.65
2919.00,97.69
2918.00,97.75
2917.00,97.81
2916.00,97.87
2915.00,97.94
2914.00,98.02
2913.00,98.10
2912.00,98.17
2911.00,98.23
2910.00,98.27
2909.00,98.31
2908.00,98.34
2907.00,98.37
2906.00,98.39
2905.00,98.43
2904.00,98.47
2903.00,98.51
2902.00,98.55
2901.00,98.59
2900.00,98.62
2899.00,98.64
2898.00,98.65
2897.00,98.66
2896.00,98.68
2895.00,98.69
2894.00,98.71
2893.00,98.73
2892.00,98.76
2891.00,98.78
2890.00,98.79
2889.00,98.80
2888.00,98.80
2887.00,98.81
2886.00,98.82
2885.00,98.84
2884.00,98.85
2883.00,98.85
2882.00,98.85
2881.00,98.85
2880.00,98.85
2879.00,98.85
2878.00,98.86
2877.00,98.86
2876.00,98.86
2875.00,98.84
2874.00,98.81
2873.00,98.79
2872.00,98.78
2871.00,98.78
2870.00,98.79
2869.00,98.81
2868.00,98.82
2867.00,98.83
2866.00,98.84
2865.00,98.83
2864.00,98.82
2863.00,98.82
2862.00,98.81
2861.00,98.81
2860.00,98.81
2859.00,98.82
2858.00,98.83
2857.00,98.85
2856.00,98.88
2855.00,98.90
2854.00,98.90
2853.00,98.88
2852.00,98.86
2851.00,98.85
2850.00,98.86
2849.00,98.89
2848.00,98.93
2847.00,98.97
2846.00,99.02
2845.00,99.05
2844.00,99.09
2843.00,99.12
2842.00,99.14
2841.00,99.16
2840.00,99.18
2839.00,99.19
2838.00,99.20
2837.00,99.21
2836.00,99.20
2835.00,99.20
2834.00,99.21
2833.00,99.22
2832.00,99.22
2831.00,99.21
2830.00,99.20
2829.00,99.21
2828.00,99.23
2827.00,99.24
2826.00,99.26
2825.00,99.26
2824.00,99.26
2823.00,99.25
2822.00,99.25
2821.00,99.25
2820.00,99.26
2819.00,99.26
2818.00,99.27
2817.00,99.27
2816.00,99.28
2815.00,99.28
2814.00,99.28
2813.00,99.27
2812.00,99.26
2811.00,99.25
2810.00,99.25
2809.00,99.26
2808.00,99.27
2807.00,99.28
2806.00,99.28
2805.00,99.27
2804.00,99.27
2803.00,99.28
2802.00,99.29
2801.00,99.30
2800.00,99.30
2799.00,99.29
2798.00,99.28
2797.00,99.28
2796.00,99.27
2795.00,99.27
2794.00,99.26
2793.00,99.25
2792.00,99.25
2791.00,99.27
2790.00,99.29
2789.00,99.30
2788.00,99.30
2787.00,99.31
2786.00,99.31
2785.00,99.32
2784.00,99.33
2783.00,99.33
2782.00,99.33
2781.00,99.33
2780.00,99.33
2779.00,99.33
2778.00,99.33
2777.00,99.34
2776.00,99.35
2775.00,99.36
2774.00,99.36
2773.00,99.35
2772.00,99.35
2771.00,99.35
2770.00,99.36
2769.00,99.37
2768.00,99.37
2767.00,99.36
2766.00,99.35
2765.00,99.34
2764.00,99.34
2763.00,99.34
2762.00,99.34
2761.00,99.35
2760.00,99.36
2759.00,99.35
2758.00,99.35
2757.00,99.35
2756.00,99.35
2755.00,99.35
2754.00,99.34
2753.00,99.33
2752.00,99.32
2751.00,99.31
2750.00,99.31
2749.00,99.32
2748.00,99.33
2747.00,99.33
2746.00,99.33
2745.00,99.33
2744.00,99.33
2743.00,99.34
2742.00,99.33
2741.00,99.32
2740.00,99.31
2739.00,99.30
2738.00,99.30
2737.00,99.29
2736.00,99.29
2735.00,99.29
2734.00,99.29
2733.00,99.29
2732.00,99.29
2731.00,99.29
2730.00,99.30
2729.00,99.32
2728.00,99.34
2727.00,99.35
2726.00,99.36
2725.00,99.36
2724.00,99.35
2723.00,99.33
2722.00,99.33
2721.00,99.32
2720.00,99.32
2719.00,99.32
2718.00,99.32
2717.00,99.32
2716.00,99.32
2715.00,99.33
2714.00,99.34
2713.00,99.34
2712.00,99.33
2711.00,99.32
2710.00,99.30
2709.00,99.29
2708.00,99.30
2707.00,99.31
2706.00,99.32
2705.00,99.33
2704.00,99.33
2703.00,99.32
2702.00,99.32
2701.00,99.33
2700.00,99.35
2699.00,99.35
2698.00,99.33
2697.00,99.31
2696.00,99.30
2695.00,99.29
2694.00,99.30
2693.00,99.31
2692.00,99.31
2691.00,99.30
2690.00,99.29
2689.00,99.29
2688.00,99.29
2687.00,99.29
