Created as New Dataset,Natural, 7.1.
cm-1,%T
3346.00,94.15
3345.00,94.09
3344.00,94.03
3343.00,93.98
3342.00,93.93
3341.00,93.90
3340.00,93.88
3339.00,93.87
3338.00,93.87
3337.00,93.86
3336.00,93.85
3335.00,93.84
3334.00,93.82
3333.00,93.80
3332.00,93.77
3331.00,93.75
3330.00,93.74
3329.00,93.75
3328.00,93.77
3327.00,93.79
3326.00,93.81
3325.00,93.83
3324.00,93.85
3323.00,93.86
3322.00,93.88
3321.00,93.91
3320.00,93.95
3319.00,94.00
3318.00,94.03
3317.00,94.04
3316.00,94.02
3315.00,94.00
3314.00,93.99
3313.00,94.00
3312.00,94.01
3311.00,94.01
3310.00,94.01
3309.00,94.02
3308.00,94.03
3307.00,94.04
3306.00,94.04
3305.00,94.03
3304.00,94.01
3303.00,93.99
3302.00,93.97
3301.00,93.96
3300.00,93.96
3299.00,93.97
3298.00,93.96
3297.00,93.95
3296.00,93.94
3295.00,93.93
3294.00,93.94
3293.00,93.95
3292.00,93.95
3291.00,93.95
3290.00,93.94
3289.00,93.93
3288.00,93.92
3287.00,93.92
3286.00,93.92
3285.00,93.92
3284.00,93.91
3283.00,93.90
3282.00,93.89
3281.00,93.90
3280.00,93.93
3279.00,93.95
3278.00,93.97
3277.00,93.98
3276.00,93.98
3275.00,93.99
3274.00,94.00
3273.00,94.02
3272.00,94.03
3271.00,94.04
3270.00,94.03
3269.00,94.03
3268.00,94.02
3267.00,94.01
3266.00,94.01
3265.00,94.03
3264.00,94.08
3263.00,94.13
3262.00,94.19
3261.00,94.23
3260.00,94.27
3259.00,94.30
3258.00,94.32
3257.00,94.35
3256.00,94.37
3255.00,94.39
3254.00,94.40
3253.00,94.41
3252.00,94.44
3251.00,94.48
3250.00,94.54
3249.00,94.60
3248.00,94.65
3247.00,94.68
3246.00,94.70
3245.00,94.72
3244.00,94.74
3243.00,94.76
3242.00,94.79
3241.00,94.81
3240.00,94.83
3239.00,94.86
3238.00,94.91
3237.00,94.95
3236.00,94.98
3235.00,94.99
3234.00,95.00
3233.00,95.01
3232.00,95.03
3231.00,95.05
3230.00,95.08
3229.00,95.10
3228.00,95.13
3227.00,95.15
3226.00,95.18
3225.00,95.20
3224.00,95.22
3223.00,95.23
3222.00,95.25
3221.00,95.28
3220.00,95.32
3219.00,95.36
3218.00,95.39
3217.00,95.40
3216.00,95.42
3215.00,95.44
3214.00,95.48
3213.00,95.53
3212.00,95.57
3211.00,95.59
3210.00,95.61
3209.00,95.63
3208.00,95.66
3207.00,95.69
3206.00,95.71
3205.00,95.73
3204.00,95.74
3203.00,95.76
3202.00,95.79
3201.00,95.83
3200.00,95.85
3199.00,95.87
3198.00,95.86
3197.00,95.86
3196.00,95.87
3195.00,95.89
3194.00,95.91
3193.00,95.94
3192.00,95.96
3191.00,95.97
3190.00,95.99
3189.00,96.02
3188.00,96.04
3187.00,96.06
3186.00,96.09
3185.00,96.11
3184.00,96.13
3183.00,96.14
3182.00,96.15
3181.00,96.18
3180.00,96.23
3179.00,96.26
3178.00,96.28
3177.00,96.28
3176.00,96.28
3175.00,96.30
3174.00,96.33
3173.00,96.35
3172.00,96.38
3171.00,96.38
3170.00,96.38
3169.00,96.38
3168.00,96.39
3167.00,96.41
3166.00,96.45
3165.00,96.49
3164.00,96.52
3163.00,96.53
3162.00,96.54
3161.00,96.54
3160.00,96.56
3159.00,96.58
3158.00,96.61
3157.00,96.63
3156.00,96.64
3155.00,96.66
3154.00,96.68
3153.00,96.70
3152.00,96.73
3151.00,96.74
3150.00,96.76
3149.00,96.76
3148.00,96.77
3147.00,96.78
3146.00,96.80
3145.00,96.83
3144.00,96.87
3143.00,96.89
3142.00,96.89
3141.00,96.88
3140.00,96.89
3139.00,96.90
3138.00,96.92
3137.00,96.92
3136.00,96.93
3135.00,96.94
3134.00,96.95
3133.00,96.97
3132.00,96.99
3131.00,97.01
3130.00,97.04
3129.00,97.06
3128.00,97.09
3127.00,97.11
3126.00,97.13
3125.00,97.13
3124.00,97.12
3123.00,97.13
3122.00,97.14
3121.00,97.16
3120.00,97.18
3119.00,97.20
3118.00,97.21
3117.00,97.21
3116.00,97.22
3115.00,97.22
3114.00,97.22
3113.00,97.22
3112.00,97.23
3111.00,97.24
3110.00,97.26
3109.00,97.31
3108.00,97.35
3107.00,97.38
3106.00,97.39
3105.00,97.40
3104.00,97.40
3103.00,97.40
3102.00,97.39
3101.00,97.38
3100.00,97.38
3099.00,97.39
3098.00,97.41
3097.00,97.44
3096.00,97.47
3095.00,97.51
3094.00,97.53
3093.00,97.55
3092.00,97.56
3091.00,97.56
3090.00,97.57
3089.00,97.58
3088.00,97.59
3087.00,97.59
3086.00,97.60
3085.00,97.60
3084.00,97.62
3083.00,97.64
3082.00,97.66
3081.00,97.67
3080.00,97.67
3079.00,97.67
3078.00,97.67
3077.00,97.67
3076.00,97.67
3075.00,97.68
3074.00,97.69
3073.00,97.72
3072.00,97.75
3071.00,97.78
3070.00,97.79
3069.00,97.79
3068.00,97.80
3067.00,97.80
3066.00,97.81
3065.00,97.82
3064.00,97.82
3063.00,97.82
3062.00,97.83
3061.00,97.84
3060.00,97.85
3059.00,97.85
3058.00,97.86
3057.00,97.87
3056.00,97.89
3055.00,97.91
3054.00,97.92
3053.00,97.92
3052.00,97.92
3051.00,97.92
3050.00,97.92
3049.00,97.93
3048.00,97.93
3047.00,97.95
3046.00,97.97
3045.00,98.00
3044.00,98.03
3043.00,98.06
3042.00,98.07
3041.00,98.07
3040.00,98.06
3039.00,98.05
3038.00,98.05
3037.00,98.06
3036.00,98.07
3035.00,98.07
3034.00,98.07
3033.00,98.07
3032.00,98.08
3031.00,98.08
3030.00,98.09
3029.00,98.11
3028.00,98.13
3027.00,98.16
3026.00,98.18
3025.00,98.19
3024.00,98.19
3023.00,98.20
3022.00,98.21
3021.00,98.23
3020.00,98.23
3019.00,98.21
3018.00,98.19
3017.00,98.16
3016.00,98.14
3015.00,98.14
3014.00,98.16
3013.00,98.19
3012.00,98.23
3011.00,98.25
3010.00,98.27
3009.00,98.27
3008.00,98.26
3007.00,98.26
3006.00,98.27
3005.00,98.28
3004.00,98.30
3003.00,98.31
3002.00,98.31
3001.00,98.31
3000.00,98.31
2999.00,98.31
2998.00,98.30
2997.00,98.30
2996.00,98.30
2995.00,98.31
2994.00,98.33
2993.00,98.34
2992.00,98.35
2991.00,98.35
2990.00,98.36
2989.00,98.37
2988.00,98.37
2987.00,98.36
2986.00,98.35
2985.00,98.35
2984.00,98.35
2983.00,98.35
2982.00,98.34
2981.00,98.33
2980.00,98.32
2979.00,98.30
2978.00,98.28
2977.00,98.26
2976.00,98.24
2975.00,98.22
2974.00,98.20
2973.00,98.17
2972.00,98.14
2971.00,98.10
2970.00,98.07
2969.00,98.05
2968.00,98.04
2967.00,98.05
2966.00,98.05
2965.00,98.05
2964.00,98.05
2963.00,98.05
2962.00,98.05
2961.00,98.05
2960.00,98.04
2959.00,98.03
2958.00,98.02
2957.00,98.02
2956.00,98.01
2955.00,98.00
2954.00,97.99
2953.00,97.97
