Created as New Dataset,Forensic, 49
cm-1,%T
2938.00,85.65
2937.00,85.63
2936.00,85.61
2935.00,85.60
2934.00,85.61
2933.00,85.62
2932.00,85.63
2931.00,85.64
2930.00,85.63
2929.00,85.62
2928.00,85.62
2927.00,85.62
2926.00,85.63
2925.00,85.63
2924.00,85.63
2923.00,85.62
2922.00,85.63
2921.00,85.65
2920.00,85.67
2919.00,85.69
2918.00,85.70
2917.00,85.71
2916.00,85.72
2915.00,85.75
2914.00,85.77
2913.00,85.79
2912.00,85.81
2911.00,85.84
2910.00,85.86
2909.00,85.87
2908.00,85.88
2907.00,85.89
2906.00,85.92
2905.00,85.94
2904.00,85.96
2903.00,85.97
2902.00,85.97
2901.00,85.95
2900.00,85.95
2899.00,85.96
2898.00,85.97
2897.00,85.98
2896.00,85.98
2895.00,85.98
2894.00,85.98
2893.00,85.98
2892.00,85.99
2891.00,86.00
2890.00,86.00
2889.00,86.01
2888.00,86.01
2887.00,86.02
2886.00,86.03
2885.00,86.04
2884.00,86.05
2883.00,86.05
2882.00,86.05
2881.00,86.04
2880.00,86.04
2879.00,86.05
2878.00,86.07
2877.00,86.09
2876.00,86.10
2875.00,86.10
2874.00,86.09
2873.00,86.07
2872.00,86.05
2871.00,86.04
2870.00,86.05
2869.00,86.05
2868.00,86.06
2867.00,86.07
2866.00,86.08
2865.00,86.09
2864.00,86.11
2863.00,86.13
2862.00,86.14
2861.00,86.15
2860.00,86.15
2859.00,86.15
2858.00,86.14
2857.00,86.12
2856.00,86.12
2855.00,86.12
2854.00,86.13
2853.00,86.14
2852.00,86.15
2851.00,86.16
2850.00,86.17
2849.00,86.18
2848.00,86.18
2847.00,86.19
2846.00,86.19
2845.00,86.20
2844.00,86.22
2843.00,86.24
2842.00,86.26
2841.00,86.26
2840.00,86.26
2839.00,86.25
2838.00,86.24
2837.00,86.23
2836.00,86.22
2835.00,86.20
2834.00,86.19
2833.00,86.17
2832.00,86.15
2831.00,86.12
2830.00,86.10
2829.00,86.08
2828.00,86.07
2827.00,86.07
2826.00,86.08
2825.00,86.08
2824.00,86.08
2823.00,86.07
2822.00,86.06
2821.00,86.06
2820.00,86.06
2819.00,86.07
2818.00,86.09
2817.00,86.09
2816.00,86.08
2815.00,86.07
2814.00,86.07
2813.00,86.07
2812.00,86.07
2811.00,86.08
2810.00,86.10
2809.00,86.13
2808.00,86.14
2807.00,86.16
2806.00,86.17
2805.00,86.19
2804.00,86.21
2803.00,86.23
2802.00,86.25
2801.00,86.25
2800.00,86.26
2799.00,86.27
2798.00,86.29
2797.00,86.31
2796.00,86.32
2795.00,86.32
2794.00,86.32
2793.00,86.32
2792.00,86.32
2791.00,86.32
2790.00,86.33
2789.00,86.34
2788.00,86.34
2787.00,86.34
2786.00,86.34
2785.00,86.34
2784.00,86.34
2783.00,86.33
2782.00,86.32
2781.00,86.33
2780.00,86.34
2779.00,86.36
2778.00,86.38
2777.00,86.39
2776.00,86.38
2775.00,86.37
2774.00,86.36
2773.00,86.36
2772.00,86.37
2771.00,86.39
2770.00,86.41
2769.00,86.43
2768.00,86.44
2767.00,86.44
