Created as New Dataset,189 Courtaulds
884.00,88.25
883.00,88.49
882.00,88.71
881.00,88.91
880.00,89.10
879.00,89.27
878.00,89.43
877.00,89.56
876.00,89.68
875.00,89.79
874.00,89.90
873.00,90.01
872.00,90.12
871.00,90.21
870.00,90.30
869.00,90.39
868.00,90.47
867.00,90.55
866.00,90.62
865.00,90.69
864.00,90.76
863.00,90.82
862.00,90.87
861.00,90.91
860.00,90.94
859.00,90.95
858.00,90.97
857.00,90.99
856.00,91.00
855.00,91.01
854.00,91.02
853.00,91.03
852.00,91.05
851.00,91.05
850.00,91.06
849.00,91.06
848.00,91.06
847.00,91.07
846.00,91.08
845.00,91.10
844.00,91.13
843.00,91.15
842.00,91.16
841.00,91.16
840.00,91.15
839.00,91.14
838.00,91.12
837.00,91.10
836.00,91.07
835.00,91.05
834.00,91.03
833.00,91.01
832.00,91.00
831.00,91.00
830.00,91.00
829.00,91.00
828.00,91.02
827.00,91.02
826.00,91.00
825.00,90.95
824.00,90.88
823.00,90.80
822.00,90.74
821.00,90.71
820.00,90.71
819.00,90.73
818.00,90.76
817.00,90.77
816.00,90.75
815.00,90.69
814.00,90.63
813.00,90.58
812.00,90.56
811.00,90.55
810.00,90.54
809.00,90.53
808.00,90.52
807.00,90.51
806.00,90.49
805.00,90.46
804.00,90.44
803.00,90.42
802.00,90.40
801.00,90.37
800.00,90.34
799.00,90.31
798.00,90.27
797.00,90.24
796.00,90.22
795.00,90.23
794.00,90.25
793.00,90.23
792.00,90.19
791.00,90.14
790.00,90.10
789.00,90.08
788.00,90.05
787.00,90.00
786.00,89.95
785.00,89.92
784.00,89.90
783.00,89.90
782.00,89.88
781.00,89.83
780.00,89.75
779.00,89.67
778.00,89.61
777.00,89.56
776.00,89.51
775.00,89.45
774.00,89.40
773.00,89.35
772.00,89.31
771.00,89.27
770.00,89.23
769.00,89.21
768.00,89.21
767.00,89.21
766.00,89.21
765.00,89.17
764.00,89.11
763.00,89.04
762.00,88.97
761.00,88.92
760.00,88.88
759.00,88.85
758.00,88.81
757.00,88.76
756.00,88.71
755.00,88.68
754.00,88.65
753.00,88.62
752.00,88.60
751.00,88.59
750.00,88.57
749.00,88.52
748.00,88.45
747.00,88.37
746.00,88.33
745.00,88.31
744.00,88.29
743.00,88.23
742.00,88.12
741.00,88.01
740.00,87.94
739.00,87.91
738.00,87.88
737.00,87.83
736.00,87.77
735.00,87.73
734.00,87.70
733.00,87.64
732.00,87.53
731.00,87.41
730.00,87.33
729.00,87.29
728.00,87.28
727.00,87.25
726.00,87.21
725.00,87.13
724.00,87.04
723.00,86.94
722.00,86.86
721.00,86.80
720.00,86.74
719.00,86.70
718.00,86.66
717.00,86.62
716.00,86.57
715.00,86.52
714.00,86.48
713.00,86.43
712.00,86.37
711.00,86.31
710.00,86.23
709.00,86.17
708.00,86.13
707.00,86.12
706.00,86.14
705.00,86.14
704.00,86.12
703.00,86.08
702.00,86.05
701.00,86.02
700.00,85.99
699.00,85.98
698.00,85.98
697.00,85.99
696.00,85.98
695.00,85.95
694.00,85.90
693.00,85.86
692.00,85.84
691.00,85.82
690.00,85.78
689.00,85.72
688.00,85.66
687.00,85.64
686.00,85.64
685.00,85.61
684.00,85.52
683.00,85.39
682.00,85.24
681.00,85.11
680.00,84.94
679.00,84.71
678.00,84.37
677.00,83.92
676.00,83.41
675.00,82.87
674.00,82.39
673.00,82.00
672.00,81.76
671.00,81.63
670.00,81.51
669.00,81.28
668.00,80.98
667.00,80.81
666.00,80.80
665.00,80.83
664.00,80.85
663.00,80.86
662.00,80.86
661.00,80.85
660.00,80.86
659.00,80.88
658.00,80.90
657.00,80.88
656.00,80.83
655.00,80.78
654.00,80.73
653.00,80.67
652.00,80.65
651.00,80.72
650.00,80.87
649.00,81.02
648.00,81.09
647.00,81.04
646.00,80.89
645.00,80.75
644.00,80.72
643.00,80.84
642.00,80.98
641.00,81.02
640.00,80.92
639.00,80.78
638.00,80.69
637.00,80.64
636.00,80.59
635.00,80.55
634.00,80.50
633.00,80.45
632.00,80.37
631.00,80.24
630.00,80.08
629.00,79.90
628.00,79.76
627.00,79.71
626.00,79.71
625.00,79.66
624.00,79.50
623.00,79.30
622.00,79.16
621.00,79.13
620.00,79.13
619.00,79.06
618.00,78.91
617.00,78.81
616.00,78.82
615.00,78.82
614.00,78.67
613.00,78.44
612.00,78.37
611.00,78.53
610.00,78.70
609.00,78.61
608.00,78.32
607.00,78.07
606.00,78.02
605.00,78.07
604.00,77.98
603.00,77.56
602.00,76.83
601.00,76.13
600.00,75.93
599.00,76.42
598.00,77.25
597.00,77.88
596.00,78.10
595.00,78.04
594.00,77.88
593.00,77.69
592.00,77.55
591.00,77.58
590.00,77.73
589.00,77.83
588.00,77.87
587.00,78.01
586.00,78.24
585.00,78.37
584.00,78.26
583.00,77.98
582.00,77.69
581.00,77.49
580.00,77.44
579.00,77.68
578.00,78.09
577.00,78.32
576.00,78.14
575.00,77.71
574.00,77.24
573.00,76.81
572.00,76.49
571.00,76.44
570.00,76.65
569.00,76.84
568.00,76.77
567.00,76.38
566.00,75.78
565.00,75.14
564.00,74.76
563.00,74.83
562.00,75.12
561.00,75.22
560.00,75.05
559.00,74.95
558.00,75.18
557.00,75.54
556.00,75.65
555.00,75.43
554.00,75.20
553.00,75.32
552.00,75.96
551.00,76.70
550.00,77.07
