Created as New Dataset,135 Bayer
883.00,87.96
882.00,87.47
881.00,86.82
880.00,85.97
879.00,84.94
878.00,83.76
877.00,82.44
876.00,81.05
875.00,79.76
874.00,78.81
873.00,78.45
872.00,78.76
871.00,79.60
870.00,80.70
869.00,81.81
868.00,82.77
867.00,83.57
866.00,84.21
865.00,84.69
864.00,85.02
863.00,85.21
862.00,85.28
861.00,85.24
860.00,85.10
859.00,84.90
858.00,84.68
857.00,84.52
856.00,84.49
855.00,84.61
854.00,84.86
853.00,85.18
852.00,85.52
851.00,85.85
850.00,86.13
849.00,86.37
848.00,86.58
847.00,86.78
846.00,86.97
845.00,87.14
844.00,87.31
843.00,87.47
842.00,87.63
841.00,87.78
840.00,87.89
839.00,87.99
838.00,88.07
837.00,88.13
836.00,88.18
835.00,88.22
834.00,88.27
833.00,88.34
832.00,88.41
831.00,88.49
830.00,88.56
829.00,88.60
828.00,88.62
827.00,88.65
826.00,88.69
825.00,88.73
824.00,88.75
823.00,88.75
822.00,88.72
821.00,88.66
820.00,88.56
819.00,88.44
818.00,88.29
817.00,88.17
816.00,88.09
815.00,88.08
814.00,88.13
813.00,88.22
812.00,88.33
811.00,88.46
810.00,88.59
809.00,88.69
808.00,88.75
807.00,88.79
806.00,88.81
805.00,88.83
804.00,88.85
803.00,88.85
802.00,88.86
801.00,88.87
800.00,88.84
799.00,88.70
798.00,88.39
797.00,87.94
796.00,87.44
795.00,87.05
794.00,86.87
793.00,86.93
792.00,87.18
791.00,87.56
790.00,88.00
789.00,88.41
788.00,88.76
787.00,89.04
786.00,89.26
785.00,89.45
784.00,89.62
783.00,89.78
782.00,89.93
781.00,90.05
780.00,90.13
779.00,90.17
778.00,90.20
777.00,90.21
776.00,90.23
775.00,90.26
774.00,90.30
773.00,90.38
772.00,90.50
771.00,90.63
770.00,90.78
769.00,90.91
768.00,91.05
767.00,91.21
766.00,91.40
765.00,91.59
764.00,91.74
763.00,91.87
762.00,91.98
761.00,92.09
760.00,92.19
759.00,92.29
758.00,92.39
757.00,92.48
756.00,92.58
755.00,92.67
754.00,92.74
753.00,92.80
752.00,92.86
751.00,92.92
750.00,93.01
749.00,93.10
748.00,93.17
747.00,93.22
746.00,93.23
745.00,93.14
744.00,92.92
743.00,92.50
742.00,91.83
741.00,90.81
740.00,89.36
739.00,87.45
738.00,85.10
737.00,82.37
736.00,79.35
735.00,76.07
734.00,72.57
733.00,68.90
732.00,65.13
731.00,61.39
730.00,57.95
729.00,55.15
728.00,53.39
727.00,52.85
726.00,53.51
725.00,55.11
724.00,57.33
723.00,59.89
722.00,62.59
721.00,65.27
720.00,67.78
719.00,69.98
718.00,71.84
717.00,73.41
716.00,74.73
715.00,75.83
714.00,76.69
713.00,77.32
712.00,77.75
711.00,78.05
710.00,78.27
709.00,78.47
708.00,78.69
707.00,78.97
706.00,79.33
705.00,79.77
704.00,80.26
703.00,80.80
702.00,81.36
701.00,81.91
700.00,82.40
699.00,82.81
698.00,83.16
697.00,83.47
696.00,83.74
695.00,83.99
694.00,84.20
693.00,84.38
692.00,84.54
691.00,84.69
690.00,84.84
689.00,84.97
688.00,85.08
687.00,85.17
686.00,85.26
685.00,85.35
684.00,85.40
683.00,85.41
682.00,85.38
681.00,85.39
680.00,85.46
679.00,85.60
678.00,85.73
677.00,85.81
676.00,85.86
675.00,85.92
674.00,86.03
673.00,86.20
672.00,86.40
671.00,86.57
670.00,86.69
669.00,86.73
668.00,86.63
667.00,86.49
666.00,86.50
665.00,86.57
664.00,86.65
663.00,86.72
662.00,86.83
661.00,86.95
660.00,87.08
659.00,87.21
658.00,87.33
657.00,87.41
656.00,87.47
655.00,87.53
654.00,87.59
653.00,87.60
652.00,87.52
651.00,87.36
650.00,87.20
649.00,87.11
648.00,87.08
647.00,87.08
646.00,87.09
645.00,87.11
644.00,87.17
643.00,87.28
642.00,87.45
641.00,87.66
640.00,87.81
639.00,87.79
638.00,87.62
637.00,87.43
636.00,87.31
635.00,87.23
634.00,87.15
633.00,87.06
632.00,87.06
631.00,87.16
630.00,87.30
629.00,87.38
628.00,87.42
627.00,87.48
626.00,87.57
625.00,87.75
624.00,88.03
623.00,88.42
622.00,88.79
621.00,89.01
620.00,89.03
619.00,88.94
618.00,88.93
617.00,89.08
616.00,89.30
615.00,89.46
614.00,89.50
613.00,89.49
612.00,89.45
611.00,89.28
610.00,88.91
609.00,88.41
608.00,87.91
607.00,87.44
606.00,86.84
605.00,85.98
604.00,84.98
603.00,84.17
602.00,83.79
601.00,83.75
600.00,83.81
599.00,83.85
598.00,83.93
597.00,84.15
596.00,84.53
595.00,84.94
594.00,85.28
593.00,85.57
592.00,85.94
591.00,86.43
590.00,86.95
589.00,87.38
588.00,87.65
587.00,87.80
586.00,87.92
585.00,88.04
584.00,88.16
583.00,88.22
582.00,88.14
581.00,87.97
580.00,87.92
579.00,88.13
578.00,88.53
577.00,88.85
576.00,88.87
575.00,88.50
574.00,87.85
573.00,87.24
572.00,87.07
571.00,87.54
570.00,88.45
569.00,89.24
568.00,89.50
567.00,89.22
566.00,88.72
565.00,88.30
564.00,88.10
563.00,88.05
562.00,87.97
561.00,87.69
560.00,87.21
559.00,86.83
558.00,86.77
557.00,86.96
556.00,87.07
555.00,86.76
554.00,86.09
553.00,85.41
552.00,85.07
551.00,85.13
550.00,85.39
