Created as New Dataset,24 Du Pont
cm-1,%T
2592.00,97.84
2591.00,97.83
2590.00,97.81
2589.00,97.79
2588.00,97.79
2587.00,97.79
2586.00,97.79
2585.00,97.80
2584.00,97.79
2583.00,97.78
2582.00,97.77
2581.00,97.77
2580.00,97.78
2579.00,97.80
2578.00,97.80
2577.00,97.80
2576.00,97.78
2575.00,97.77
2574.00,97.77
2573.00,97.77
2572.00,97.76
2571.00,97.75
2570.00,97.73
2569.00,97.71
2568.00,97.70
2567.00,97.69
2566.00,97.69
2565.00,97.71
2564.00,97.73
2563.00,97.74
2562.00,97.72
2561.00,97.70
2560.00,97.68
2559.00,97.65
2558.00,97.63
2557.00,97.63
2556.00,97.64
2555.00,97.65
2554.00,97.66
2553.00,97.65
2552.00,97.63
2551.00,97.62
2550.00,97.61
2549.00,97.60
2548.00,97.59
2547.00,97.58
2546.00,97.58
2545.00,97.60
2544.00,97.63
2543.00,97.65
2542.00,97.64
2541.00,97.61
2540.00,97.58
2539.00,97.56
2538.00,97.56
2537.00,97.58
2536.00,97.59
2535.00,97.60
2534.00,97.60
2533.00,97.59
2532.00,97.57
2531.00,97.55
2530.00,97.53
2529.00,97.52
2528.00,97.52
2527.00,97.53
2526.00,97.54
2525.00,97.56
2524.00,97.57
2523.00,97.58
2522.00,97.59
2521.00,97.59
2520.00,97.60
2519.00,97.60
2518.00,97.61
2517.00,97.61
2516.00,97.60
2515.00,97.59
2514.00,97.57
2513.00,97.56
2512.00,97.56
2511.00,97.57
2510.00,97.58
2509.00,97.58
2508.00,97.59
2507.00,97.61
2506.00,97.61
2505.00,97.62
2504.00,97.62
2503.00,97.62
2502.00,97.62
2501.00,97.60
2500.00,97.59
2499.00,97.58
2498.00,97.59
2497.00,97.61
2496.00,97.62
2495.00,97.64
2494.00,97.65
2493.00,97.66
2492.00,97.65
2491.00,97.64
2490.00,97.62
2489.00,97.60
2488.00,97.59
2487.00,97.60
2486.00,97.60
2485.00,97.61
2484.00,97.61
2483.00,97.62
2482.00,97.63
2481.00,97.64
2480.00,97.66
2479.00,97.67
2478.00,97.68
2477.00,97.68
2476.00,97.68
2475.00,97.67
2474.00,97.67
2473.00,97.67
2472.00,97.67
2471.00,97.67
2470.00,97.67
2469.00,97.69
2468.00,97.70
2467.00,97.69
2466.00,97.67
2465.00,97.65
2464.00,97.65
2463.00,97.67
2462.00,97.70
2461.00,97.73
2460.00,97.75
2459.00,97.76
2458.00,97.74
2457.00,97.69
