Created as New Dataset,137. Polyester Du Pont
886.00,86.12
885.00,85.57
884.00,84.91
883.00,84.15
882.00,83.29
881.00,82.33
880.00,81.25
879.00,80.08
878.00,78.85
877.00,77.59
876.00,76.34
875.00,75.16
874.00,74.22
873.00,73.74
872.00,73.91
871.00,74.75
870.00,76.05
869.00,77.51
868.00,78.87
867.00,80.00
866.00,80.87
865.00,81.49
864.00,81.93
863.00,82.22
862.00,82.43
861.00,82.56
860.00,82.65
859.00,82.70
858.00,82.71
857.00,82.67
856.00,82.60
855.00,82.54
854.00,82.49
853.00,82.43
852.00,82.32
851.00,82.15
850.00,81.93
849.00,81.72
848.00,81.58
847.00,81.53
846.00,81.59
845.00,81.73
844.00,81.94
843.00,82.21
842.00,82.50
841.00,82.81
840.00,83.12
839.00,83.44
838.00,83.79
837.00,84.15
836.00,84.50
835.00,84.85
834.00,85.19
833.00,85.53
832.00,85.84
831.00,86.13
830.00,86.39
829.00,86.63
828.00,86.86
827.00,87.07
826.00,87.28
825.00,87.45
824.00,87.59
823.00,87.71
822.00,87.80
821.00,87.86
820.00,87.90
819.00,87.94
818.00,87.99
817.00,88.03
816.00,88.07
815.00,88.11
814.00,88.17
813.00,88.25
812.00,88.35
811.00,88.45
810.00,88.52
809.00,88.58
808.00,88.63
807.00,88.70
806.00,88.78
805.00,88.86
804.00,88.94
803.00,89.01
802.00,89.04
801.00,89.01
800.00,88.89
799.00,88.63
798.00,88.18
797.00,87.54
796.00,86.78
795.00,86.05
794.00,85.50
793.00,85.22
792.00,85.22
791.00,85.45
790.00,85.82
789.00,86.22
788.00,86.64
787.00,87.07
786.00,87.48
785.00,87.86
784.00,88.19
783.00,88.49
782.00,88.76
781.00,89.01
780.00,89.24
779.00,89.46
778.00,89.64
777.00,89.79
776.00,89.90
775.00,90.00
774.00,90.13
773.00,90.29
772.00,90.48
771.00,90.69
770.00,90.93
769.00,91.16
768.00,91.35
767.00,91.52
766.00,91.68
765.00,91.83
764.00,91.98
763.00,92.11
762.00,92.24
761.00,92.35
760.00,92.45
759.00,92.53
758.00,92.60
757.00,92.67
756.00,92.73
755.00,92.80
754.00,92.86
753.00,92.89
752.00,92.90
751.00,92.90
750.00,92.90
749.00,92.86
748.00,92.76
747.00,92.56
746.00,92.26
745.00,91.82
744.00,91.19
743.00,90.33
742.00,89.21
741.00,87.80
740.00,86.02
739.00,83.86
738.00,81.41
737.00,78.83
736.00,76.28
735.00,73.83
734.00,71.44
733.00,69.06
732.00,66.65
731.00,64.24
730.00,61.85
729.00,59.48
728.00,57.15
727.00,54.93
726.00,52.99
725.00,51.49
724.00,50.65
723.00,50.55
722.00,51.18
721.00,52.42
720.00,54.09
719.00,56.00
718.00,57.95
717.00,59.81
716.00,61.52
715.00,63.04
714.00,64.37
713.00,65.53
712.00,66.58
711.00,67.55
710.00,68.47
709.00,69.30
708.00,70.05
707.00,70.78
706.00,71.51
705.00,72.25
704.00,73.01
703.00,73.78
702.00,74.60
701.00,75.48
700.00,76.40
699.00,77.34
698.00,78.25
697.00,79.07
696.00,79.76
695.00,80.31
694.00,80.74
693.00,81.10
692.00,81.42
691.00,81.73
690.00,82.03
689.00,82.28
688.00,82.46
687.00,82.56
686.00,82.60
685.00,82.58
684.00,82.51
683.00,82.42
682.00,82.36
681.00,82.39
680.00,82.54
679.00,82.80
678.00,83.14
677.00,83.50
676.00,83.88
675.00,84.26
674.00,84.62
673.00,84.93
672.00,85.18
671.00,85.35
670.00,85.44
669.00,85.51
668.00,85.57
667.00,85.68
666.00,85.85
665.00,86.01
664.00,86.10
663.00,86.19
662.00,86.31
661.00,86.47
660.00,86.62
659.00,86.76
658.00,86.87
657.00,86.95
656.00,87.00
655.00,87.00
654.00,86.99
653.00,87.02
652.00,87.09
651.00,87.15
650.00,87.17
649.00,87.16
648.00,87.16
647.00,87.18
646.00,87.24
645.00,87.32
644.00,87.42
643.00,87.54
642.00,87.69
641.00,87.87
640.00,88.01
639.00,88.03
638.00,87.92
637.00,87.73
636.00,87.50
635.00,87.24
634.00,86.93
633.00,86.65
632.00,86.50
631.00,86.57
630.00,86.85
629.00,87.26
628.00,87.69
627.00,88.04
626.00,88.25
625.00,88.31
624.00,88.24
623.00,88.06
622.00,87.85
621.00,87.70
620.00,87.61
619.00,87.59
618.00,87.69
617.00,87.97
616.00,88.34
615.00,88.58
614.00,88.51
613.00,88.27
612.00,88.07
611.00,88.04
610.00,88.17
609.00,88.38
608.00,88.60
607.00,88.73
606.00,88.74
605.00,88.64
604.00,88.32
603.00,87.53
602.00,86.29
601.00,85.12
600.00,84.82
599.00,85.65
598.00,87.05
597.00,88.11
596.00,88.51
595.00,88.56
594.00,88.64
593.00,88.83
592.00,88.97
591.00,88.96
590.00,88.82
589.00,88.64
588.00,88.55
587.00,88.68
586.00,88.94
585.00,89.06
584.00,88.95
583.00,88.76
582.00,88.62
581.00,88.37
580.00,87.76
579.00,86.94
578.00,86.41
577.00,86.53
576.00,87.25
575.00,88.18
574.00,88.84
573.00,89.01
572.00,88.84
571.00,88.61
570.00,88.53
569.00,88.62
568.00,88.72
567.00,88.69
566.00,88.43
565.00,87.99
564.00,87.57
563.00,87.40
562.00,87.52
561.00,87.79
560.00,88.09
559.00,88.43
558.00,88.75
557.00,88.91
556.00,88.80
555.00,88.53
554.00,88.21
553.00,87.84
552.00,87.42
551.00,87.13
550.00,87.21
