Created as New Dataset,78 Nylon Allied Signal Fibers 
887.00,96.42
886.00,96.44
885.00,96.45
884.00,96.44
883.00,96.43
882.00,96.43
881.00,96.44
880.00,96.46
879.00,96.48
878.00,96.50
877.00,96.52
876.00,96.52
875.00,96.53
874.00,96.55
873.00,96.56
872.00,96.56
871.00,96.55
870.00,96.55
869.00,96.57
868.00,96.59
867.00,96.60
866.00,96.60
865.00,96.60
864.00,96.60
863.00,96.59
862.00,96.60
861.00,96.60
860.00,96.62
859.00,96.64
858.00,96.64
857.00,96.62
856.00,96.58
855.00,96.57
854.00,96.60
853.00,96.64
852.00,96.68
851.00,96.68
850.00,96.66
849.00,96.64
848.00,96.63
847.00,96.63
846.00,96.63
845.00,96.63
844.00,96.62
843.00,96.60
842.00,96.57
841.00,96.53
840.00,96.48
839.00,96.43
838.00,96.35
837.00,96.26
836.00,96.16
835.00,96.07
834.00,96.01
833.00,96.00
832.00,96.03
831.00,96.08
830.00,96.13
829.00,96.18
828.00,96.24
827.00,96.32
826.00,96.41
825.00,96.49
824.00,96.54
823.00,96.54
822.00,96.50
821.00,96.43
820.00,96.38
819.00,96.35
818.00,96.35
817.00,96.34
816.00,96.34
815.00,96.32
814.00,96.30
813.00,96.28
812.00,96.26
811.00,96.25
810.00,96.24
809.00,96.25
808.00,96.26
807.00,96.26
806.00,96.23
805.00,96.16
804.00,96.08
803.00,96.03
802.00,96.01
801.00,96.02
800.00,96.02
799.00,96.01
798.00,96.00
797.00,96.00
796.00,96.00
795.00,95.99
794.00,95.97
793.00,95.94
792.00,95.92
791.00,95.90
790.00,95.88
789.00,95.85
788.00,95.80
787.00,95.74
786.00,95.68
785.00,95.65
784.00,95.65
783.00,95.67
782.00,95.67
781.00,95.64
780.00,95.59
779.00,95.57
778.00,95.57
777.00,95.57
776.00,95.54
775.00,95.49
774.00,95.43
773.00,95.37
772.00,95.34
771.00,95.33
770.00,95.34
769.00,95.35
768.00,95.34
767.00,95.32
766.00,95.30
765.00,95.27
764.00,95.22
763.00,95.17
762.00,95.11
761.00,95.05
760.00,94.98
759.00,94.92
758.00,94.88
757.00,94.86
756.00,94.84
755.00,94.82
754.00,94.80
753.00,94.77
752.00,94.72
751.00,94.66
750.00,94.58
749.00,94.51
748.00,94.45
747.00,94.41
746.00,94.36
745.00,94.29
744.00,94.21
743.00,94.13
742.00,94.07
741.00,94.00
740.00,93.90
739.00,93.78
738.00,93.63
737.00,93.47
736.00,93.30
735.00,93.09
734.00,92.84
733.00,92.57
732.00,92.30
731.00,92.07
730.00,91.91
729.00,91.85
728.00,91.88
727.00,91.96
726.00,92.02
725.00,92.05
724.00,92.05
723.00,92.02
722.00,91.98
721.00,91.94
720.00,91.92
719.00,91.90
718.00,91.88
717.00,91.83
716.00,91.77
715.00,91.71
714.00,91.66
713.00,91.61
712.00,91.55
711.00,91.46
710.00,91.37
709.00,91.28
708.00,91.21
707.00,91.18
706.00,91.13
705.00,91.04
704.00,90.91
703.00,90.78
702.00,90.70
701.00,90.64
700.00,90.55
699.00,90.43
698.00,90.27
697.00,90.09
696.00,89.92
695.00,89.77
694.00,89.63
693.00,89.50
692.00,89.37
691.00,89.29
690.00,89.24
689.00,89.16
688.00,89.04
687.00,88.92
686.00,88.85
685.00,88.82
684.00,88.79
683.00,88.76
682.00,88.76
681.00,88.80
680.00,88.86
679.00,88.91
678.00,88.94
677.00,88.96
676.00,88.99
675.00,89.06
674.00,89.15
673.00,89.23
672.00,89.29
671.00,89.34
670.00,89.40
669.00,89.49
668.00,89.54
667.00,89.54
666.00,89.63
665.00,89.79
664.00,89.95
663.00,90.08
662.00,90.15
661.00,90.15
660.00,90.13
659.00,90.16
658.00,90.25
657.00,90.37
656.00,90.48
655.00,90.59
654.00,90.72
653.00,90.86
652.00,90.98
651.00,91.07
650.00,91.14
649.00,91.21
648.00,91.28
647.00,91.34
646.00,91.38
645.00,91.38
644.00,91.35
643.00,91.32
642.00,91.33
641.00,91.41
640.00,91.51
639.00,91.55
638.00,91.46
637.00,91.26
636.00,91.06
635.00,90.93
634.00,90.89
633.00,90.88
632.00,90.92
631.00,91.06
630.00,91.30
629.00,91.54
628.00,91.68
627.00,91.69
626.00,91.64
625.00,91.56
624.00,91.49
623.00,91.46
622.00,91.54
621.00,91.69
620.00,91.80
619.00,91.80
618.00,91.69
617.00,91.58
616.00,91.50
615.00,91.43
614.00,91.34
613.00,91.22
612.00,91.14
611.00,91.11
610.00,91.08
609.00,91.03
608.00,91.06
607.00,91.26
606.00,91.60
605.00,91.85
604.00,91.84
603.00,91.62
602.00,91.35
601.00,91.22
600.00,91.31
599.00,91.58
598.00,91.87
597.00,92.01
596.00,91.89
595.00,91.60
594.00,91.34
593.00,91.25
592.00,91.34
591.00,91.47
590.00,91.46
589.00,91.27
588.00,91.06
587.00,90.99
586.00,91.02
585.00,90.90
584.00,90.51
583.00,90.09
582.00,89.87
581.00,89.83
580.00,89.76
579.00,89.58
578.00,89.34
577.00,89.02
576.00,88.58
575.00,88.09
574.00,87.60
573.00,87.08
572.00,86.63
571.00,86.65
570.00,87.33
569.00,88.40
568.00,89.44
567.00,90.29
566.00,90.92
565.00,91.22
564.00,91.02
563.00,90.37
562.00,89.55
561.00,88.77
560.00,88.16
559.00,87.92
558.00,88.10
557.00,88.45
556.00,88.80
555.00,89.32
554.00,90.18
553.00,91.09
552.00,91.48
551.00,91.20
550.00,90.62
