Created as New Dataset,18.1 Wild, two colors,m from India (light)
cm-1,%T
3177.00,95.53
3176.00,95.58
3175.00,95.62
3174.00,95.66
3173.00,95.69
3172.00,95.71
3171.00,95.74
3170.00,95.76
3169.00,95.78
3168.00,95.80
3167.00,95.82
3166.00,95.85
3165.00,95.89
3164.00,95.93
3163.00,95.96
3162.00,96.00
3161.00,96.03
3160.00,96.06
3159.00,96.08
3158.00,96.11
3157.00,96.13
3156.00,96.17
3155.00,96.21
3154.00,96.24
3153.00,96.27
3152.00,96.29
3151.00,96.31
3150.00,96.34
3149.00,96.36
3148.00,96.39
3147.00,96.43
3146.00,96.47
3145.00,96.49
3144.00,96.51
3143.00,96.52
3142.00,96.53
3141.00,96.53
3140.00,96.54
3139.00,96.55
3138.00,96.56
3137.00,96.57
3136.00,96.59
3135.00,96.61
3134.00,96.63
3133.00,96.66
3132.00,96.67
3131.00,96.68
3130.00,96.68
3129.00,96.68
3128.00,96.68
3127.00,96.69
3126.00,96.69
3125.00,96.69
3124.00,96.68
3123.00,96.67
3122.00,96.67
3121.00,96.68
3120.00,96.70
3119.00,96.72
3118.00,96.73
3117.00,96.73
3116.00,96.72
3115.00,96.71
3114.00,96.70
3113.00,96.70
3112.00,96.71
3111.00,96.71
3110.00,96.70
3109.00,96.69
3108.00,96.68
3107.00,96.67
3106.00,96.66
3105.00,96.65
3104.00,96.64
3103.00,96.63
3102.00,96.61
3101.00,96.60
3100.00,96.58
3099.00,96.57
3098.00,96.56
3097.00,96.54
3096.00,96.53
3095.00,96.51
3094.00,96.51
3093.00,96.51
3092.00,96.51
3091.00,96.50
3090.00,96.49
3089.00,96.48
3088.00,96.47
3087.00,96.46
3086.00,96.45
3085.00,96.44
3084.00,96.43
3083.00,96.44
3082.00,96.44
3081.00,96.43
3080.00,96.39
3079.00,96.35
3078.00,96.32
3077.00,96.29
3076.00,96.28
3075.00,96.28
3074.00,96.29
3073.00,96.30
3072.00,96.32
3071.00,96.33
3070.00,96.33
3069.00,96.32
3068.00,96.31
3067.00,96.30
3066.00,96.30
3065.00,96.32
3064.00,96.36
3063.00,96.40
3062.00,96.43
3061.00,96.44
3060.00,96.44
3059.00,96.46
3058.00,96.48
3057.00,96.52
3056.00,96.55
3055.00,96.58
3054.00,96.60
3053.00,96.63
3052.00,96.66
3051.00,96.69
3050.00,96.73
3049.00,96.77
3048.00,96.80
3047.00,96.82
3046.00,96.83
3045.00,96.84
3044.00,96.86
3043.00,96.89
3042.00,96.93
3041.00,96.97
3040.00,97.00
3039.00,97.03
3038.00,97.07
3037.00,97.11
3036.00,97.14
3035.00,97.14
3034.00,97.14
3033.00,97.15
3032.00,97.17
3031.00,97.21
3030.00,97.24
3029.00,97.27
3028.00,97.29
3027.00,97.31
3026.00,97.34
3025.00,97.36
3024.00,97.36
3023.00,97.36
3022.00,97.35
3021.00,97.35
3020.00,97.37
3019.00,97.40
3018.00,97.42
3017.00,97.45
3016.00,97.47
3015.00,97.48
3014.00,97.48
3013.00,97.48
3012.00,97.48
3011.00,97.49
3010.00,97.50
3009.00,97.51
3008.00,97.51
3007.00,97.51
3006.00,97.49
3005.00,97.48
3004.00,97.48
3003.00,97.47
3002.00,97.47
3001.00,97.45
3000.00,97.43
2999.00,97.39
2998.00,97.36
2997.00,97.34
2996.00,97.33
2995.00,97.32
2994.00,97.30
2993.00,97.27
2992.00,97.22
2991.00,97.18
2990.00,97.15
2989.00,97.11
2988.00,97.08
2987.00,97.06
2986.00,97.04
2985.00,97.03
2984.00,97.02
2983.00,97.00
2982.00,96.98
2981.00,96.97
2980.00,96.95
2979.00,96.94
2978.00,96.94
2977.00,96.93
2976.00,96.92
2975.00,96.92
2974.00,96.91
2973.00,96.92
2972.00,96.92
2971.00,96.91
2970.00,96.91
2969.00,96.90
2968.00,96.90
2967.00,96.92
2966.00,96.95
2965.00,96.98
2964.00,97.01
2963.00,97.04
2962.00,97.05
2961.00,97.07
2960.00,97.10
2959.00,97.13
2958.00,97.16
2957.00,97.19
2956.00,97.20
2955.00,97.21
2954.00,97.21
2953.00,97.21
2952.00,97.19
2951.00,97.18
2950.00,97.16
2949.00,97.15
2948.00,97.13
2947.00,97.12
2946.00,97.10
2945.00,97.07
2944.00,97.03
2943.00,96.98
2942.00,96.93
2941.00,96.88
2940.00,96.84
2939.00,96.80
2938.00,96.76
2937.00,96.71
2936.00,96.66
2935.00,96.61
2934.00,96.58
2933.00,96.55
2932.00,96.52
2931.00,96.50
2930.00,96.48
2929.00,96.46
2928.00,96.46
2927.00,96.46
2926.00,96.48
2925.00,96.51
2924.00,96.53
2923.00,96.57
2922.00,96.61
2921.00,96.65
2920.00,96.69
2919.00,96.72
2918.00,96.77
2917.00,96.83
2916.00,96.90
2915.00,96.98
2914.00,97.05
2913.00,97.12
2912.00,97.19
2911.00,97.25
2910.00,97.29
2909.00,97.33
2908.00,97.37
2907.00,97.42
2906.00,97.47
2905.00,97.50
2904.00,97.53
2903.00,97.56
2902.00,97.58
2901.00,97.60
2900.00,97.62
2899.00,97.63
2898.00,97.64
2897.00,97.65
2896.00,97.66
2895.00,97.66
2894.00,97.66
2893.00,97.67
2892.00,97.68
2891.00,97.70
2890.00,97.72
2889.00,97.75
2888.00,97.77
2887.00,97.79
2886.00,97.80
2885.00,97.80
2884.00,97.78
2883.00,97.77
2882.00,97.76
2881.00,97.75
2880.00,97.74
2879.00,97.73
2878.00,97.71
2877.00,97.69
2876.00,97.68
2875.00,97.67
2874.00,97.66
2873.00,97.65
2872.00,97.65
2871.00,97.66
2870.00,97.68
2869.00,97.71
2868.00,97.74
2867.00,97.78
2866.00,97.81
2865.00,97.83
2864.00,97.84
2863.00,97.84
2862.00,97.83
2861.00,97.83
2860.00,97.82
2859.00,97.81
2858.00,97.80
2857.00,97.79
2856.00,97.78
2855.00,97.76
2854.00,97.75
2853.00,97.75
2852.00,97.76
2851.00,97.78
2850.00,97.82
2849.00,97.88
2848.00,97.94
2847.00,98.01
2846.00,98.08
2845.00,98.13
2844.00,98.18
2843.00,98.21
2842.00,98.24
2841.00,98.28
2840.00,98.31
2839.00,98.34
2838.00,98.37
2837.00,98.39
2836.00,98.41
2835.00,98.43
2834.00,98.44
2833.00,98.46
2832.00,98.47
2831.00,98.48
2830.00,98.49
2829.00,98.49
2828.00,98.49
2827.00,98.50
2826.00,98.52
2825.00,98.54
2824.00,98.55
2823.00,98.56
2822.00,98.56
2821.00,98.57
2820.00,98.57
2819.00,98.59
2818.00,98.60
2817.00,98.60
2816.00,98.60
2815.00,98.60
2814.00,98.60
2813.00,98.61
2812.00,98.63
2811.00,98.64
2810.00,98.64
2809.00,98.63
2808.00,98.62
2807.00,98.62
2806.00,98.63
2805.00,98.65
2804.00,98.66
2803.00,98.68
2802.00,98.69
2801.00,98.70
2800.00,98.70
2799.00,98.69
2798.00,98.68
2797.00,98.69
2796.00,98.70
2795.00,98.71
2794.00,98.72
2793.00,98.73
2792.00,98.74
2791.00,98.75
2790.00,98.76
2789.00,98.77
2788.00,98.79
2787.00,98.79
2786.00,98.79
2785.00,98.79
2784.00,98.80
2783.00,98.81
2782.00,98.83
2781.00,98.83
2780.00,98.83
2779.00,98.82
2778.00,98.81
2777.00,98.80
2776.00,98.79
2775.00,98.78
2774.00,98.80
2773.00,98.82
2772.00,98.85
2771.00,98.87
2770.00,98.87
2769.00,98.87
2768.00,98.86
2767.00,98.86
2766.00,98.86
2765.00,98.87
2764.00,98.87
2763.00,98.87
2762.00,98.86
2761.00,98.86
2760.00,98.87
2759.00,98.89
2758.00,98.90
2757.00,98.92
2756.00,98.93
2755.00,98.94
2754.00,98.95
2753.00,98.95
2752.00,98.95
2751.00,98.96
2750.00,98.97
2749.00,98.97
2748.00,98.97
2747.00,98.98
2746.00,98.99
2745.00,99.01
2744.00,99.02
2743.00,99.02
2742.00,99.01
2741.00,99.01
2740.00,99.00
2739.00,99.01
2738.00,99.01
2737.00,99.02
2736.00,99.03
2735.00,99.04
2734.00,99.05
2733.00,99.06
2732.00,99.06
2731.00,99.07
2730.00,99.08
2729.00,99.08
2728.00,99.07
2727.00,99.06
2726.00,99.05
2725.00,99.05
2724.00,99.06
2723.00,99.08
2722.00,99.11
2721.00,99.15
2720.00,99.18
2719.00,99.20
2718.00,99.22
2717.00,99.22
2716.00,99.21
2715.00,99.20
2714.00,99.19
2713.00,99.20
2712.00,99.21
2711.00,99.23
2710.00,99.24
2709.00,99.23
2708.00,99.21
2707.00,99.19
2706.00,99.18
2705.00,99.18
2704.00,99.19
2703.00,99.21
2702.00,99.23
2701.00,99.24
2700.00,99.25
2699.00,99.26
2698.00,99.27
2697.00,99.27
2696.00,99.26
2695.00,99.24
2694.00,99.23
