Created as New Dataset,90. Du Pont
884.00,95.91
883.00,95.92
882.00,95.93
881.00,95.92
880.00,95.89
879.00,95.87
878.00,95.86
877.00,95.85
876.00,95.83
875.00,95.79
874.00,95.77
873.00,95.78
872.00,95.83
871.00,95.89
870.00,95.94
869.00,95.97
868.00,95.98
867.00,96.01
866.00,96.04
865.00,96.06
864.00,96.06
863.00,96.05
862.00,96.06
861.00,96.08
860.00,96.10
859.00,96.10
858.00,96.09
857.00,96.08
856.00,96.07
855.00,96.07
854.00,96.07
853.00,96.09
852.00,96.11
851.00,96.11
850.00,96.09
849.00,96.05
848.00,96.01
847.00,96.01
846.00,96.05
845.00,96.09
844.00,96.11
843.00,96.11
842.00,96.11
841.00,96.11
840.00,96.12
839.00,96.11
838.00,96.09
837.00,96.05
836.00,96.01
835.00,95.99
834.00,95.98
833.00,96.00
832.00,96.03
831.00,96.05
830.00,96.06
829.00,96.06
828.00,96.05
827.00,96.02
826.00,96.00
825.00,95.99
824.00,95.99
823.00,95.97
822.00,95.95
821.00,95.91
820.00,95.89
819.00,95.88
818.00,95.88
817.00,95.88
816.00,95.86
815.00,95.83
814.00,95.78
813.00,95.74
812.00,95.71
811.00,95.71
810.00,95.71
809.00,95.68
808.00,95.63
807.00,95.58
806.00,95.55
805.00,95.54
804.00,95.52
803.00,95.49
802.00,95.43
801.00,95.38
800.00,95.34
799.00,95.34
798.00,95.36
797.00,95.38
796.00,95.39
795.00,95.39
794.00,95.39
793.00,95.39
792.00,95.39
791.00,95.37
790.00,95.35
789.00,95.31
788.00,95.28
787.00,95.24
786.00,95.20
785.00,95.17
784.00,95.15
783.00,95.14
782.00,95.12
781.00,95.11
780.00,95.09
779.00,95.05
778.00,94.99
777.00,94.94
776.00,94.90
775.00,94.89
774.00,94.89
773.00,94.87
772.00,94.84
771.00,94.79
770.00,94.75
769.00,94.70
768.00,94.65
767.00,94.60
766.00,94.54
765.00,94.47
764.00,94.41
763.00,94.36
762.00,94.32
761.00,94.30
760.00,94.27
759.00,94.25
758.00,94.23
757.00,94.21
756.00,94.21
755.00,94.20
754.00,94.19
753.00,94.14
752.00,94.08
751.00,94.02
750.00,93.96
749.00,93.90
748.00,93.85
747.00,93.81
746.00,93.78
745.00,93.75
744.00,93.70
743.00,93.63
742.00,93.55
741.00,93.45
740.00,93.32
739.00,93.17
738.00,93.00
737.00,92.79
736.00,92.56
735.00,92.29
734.00,92.01
733.00,91.70
732.00,91.37
731.00,91.06
730.00,90.85
729.00,90.74
728.00,90.72
727.00,90.73
726.00,90.76
725.00,90.78
724.00,90.79
723.00,90.79
722.00,90.77
721.00,90.72
720.00,90.65
719.00,90.58
718.00,90.55
717.00,90.55
716.00,90.56
715.00,90.54
714.00,90.49
713.00,90.44
712.00,90.40
711.00,90.40
710.00,90.41
709.00,90.38
708.00,90.30
707.00,90.18
706.00,90.03
705.00,89.89
704.00,89.79
703.00,89.70
702.00,89.60
701.00,89.46
700.00,89.26
699.00,89.03
698.00,88.79
697.00,88.54
696.00,88.28
695.00,88.03
694.00,87.77
693.00,87.52
692.00,87.27
691.00,87.04
690.00,86.85
689.00,86.68
688.00,86.55
687.00,86.45
686.00,86.38
685.00,86.32
684.00,86.28
683.00,86.27
682.00,86.29
681.00,86.35
680.00,86.42
679.00,86.50
678.00,86.57
677.00,86.66
676.00,86.76
675.00,86.91
674.00,87.09
673.00,87.26
672.00,87.38
671.00,87.43
670.00,87.43
669.00,87.48
668.00,87.63
667.00,87.80
666.00,87.93
665.00,88.06
664.00,88.18
663.00,88.31
662.00,88.40
661.00,88.47
660.00,88.55
659.00,88.69
658.00,88.88
657.00,89.08
656.00,89.26
655.00,89.39
654.00,89.47
653.00,89.55
652.00,89.64
651.00,89.74
650.00,89.81
649.00,89.84
648.00,89.86
647.00,89.88
646.00,89.89
645.00,89.86
644.00,89.83
643.00,89.84
642.00,89.93
641.00,90.03
640.00,90.09
639.00,90.10
638.00,90.11
637.00,90.12
636.00,90.14
635.00,90.13
634.00,90.08
633.00,89.96
632.00,89.84
631.00,89.81
630.00,89.94
629.00,90.15
628.00,90.35
627.00,90.48
626.00,90.57
625.00,90.64
624.00,90.65
623.00,90.54
622.00,90.33
621.00,90.09
620.00,89.91
619.00,89.87
618.00,90.02
617.00,90.25
616.00,90.35
615.00,90.21
614.00,89.94
613.00,89.77
612.00,89.88
611.00,90.20
610.00,90.48
609.00,90.48
608.00,90.22
607.00,89.89
606.00,89.74
605.00,89.82
604.00,90.00
603.00,90.12
602.00,90.12
601.00,90.08
600.00,90.08
599.00,90.14
598.00,90.18
597.00,90.17
596.00,90.13
595.00,90.06
594.00,89.90
593.00,89.60
592.00,89.23
591.00,89.01
590.00,89.07
589.00,89.30
588.00,89.42
587.00,89.17
586.00,88.53
585.00,87.70
584.00,87.01
583.00,86.63
582.00,86.43
581.00,86.15
580.00,85.71
579.00,85.27
578.00,84.96
577.00,84.75
576.00,84.72
575.00,85.01
574.00,85.43
573.00,85.53
572.00,85.19
571.00,84.82
570.00,84.92
569.00,85.53
568.00,86.40
567.00,87.26
566.00,87.84
565.00,87.98
564.00,87.84
563.00,87.69
562.00,87.65
561.00,87.58
560.00,87.51
559.00,87.68
558.00,88.17
557.00,88.69
556.00,89.05
555.00,89.41
554.00,90.00
553.00,90.61
552.00,90.87
551.00,90.62
550.00,90.11
