Created as New Dataset,93 Du Pont
cm-1,%T
3084.00,93.10
3083.00,93.09
3082.00,93.08
3081.00,93.07
3080.00,93.06
3079.00,93.07
3078.00,93.07
3077.00,93.07
3076.00,93.06
3075.00,93.05
3074.00,93.05
3073.00,93.06
3072.00,93.08
3071.00,93.10
3070.00,93.13
3069.00,93.17
3068.00,93.22
3067.00,93.27
3066.00,93.30
3065.00,93.32
3064.00,93.33
3063.00,93.36
3062.00,93.39
3061.00,93.45
3060.00,93.51
3059.00,93.58
3058.00,93.67
3057.00,93.76
3056.00,93.85
3055.00,93.93
3054.00,94.00
3053.00,94.06
3052.00,94.12
3051.00,94.19
3050.00,94.27
3049.00,94.38
3048.00,94.49
3047.00,94.60
3046.00,94.71
3045.00,94.81
3044.00,94.90
3043.00,94.97
3042.00,95.03
3041.00,95.09
3040.00,95.16
3039.00,95.23
3038.00,95.30
3037.00,95.36
3036.00,95.42
3035.00,95.48
3034.00,95.52
3033.00,95.57
3032.00,95.61
3031.00,95.65
3030.00,95.68
3029.00,95.71
3028.00,95.74
3027.00,95.77
3026.00,95.81
3025.00,95.84
3024.00,95.86
3023.00,95.87
3022.00,95.88
3021.00,95.91
3020.00,95.94
3019.00,95.97
3018.00,95.99
3017.00,96.00
3016.00,96.02
3015.00,96.05
3014.00,96.07
3013.00,96.09
3012.00,96.10
3011.00,96.11
3010.00,96.12
3009.00,96.13
3008.00,96.13
3007.00,96.13
3006.00,96.12
3005.00,96.12
3004.00,96.12
3003.00,96.12
3002.00,96.13
3001.00,96.12
3000.00,96.11
2999.00,96.09
2998.00,96.08
2997.00,96.09
2996.00,96.10
2995.00,96.11
2994.00,96.10
2993.00,96.08
2992.00,96.04
2991.00,95.99
2990.00,95.95
2989.00,95.91
2988.00,95.87
2987.00,95.81
2986.00,95.74
2985.00,95.65
2984.00,95.56
2983.00,95.47
2982.00,95.38
2981.00,95.28
2980.00,95.18
2979.00,95.06
2978.00,94.91
2977.00,94.76
2976.00,94.58
2975.00,94.40
2974.00,94.22
2973.00,94.03
2972.00,93.84
2971.00,93.64
2970.00,93.42
2969.00,93.19
2968.00,92.94
2967.00,92.69
2966.00,92.44
2965.00,92.18
2964.00,91.94
2963.00,91.70
2962.00,91.45
2961.00,91.18
2960.00,90.88
2959.00,90.56
2958.00,90.22
2957.00,89.84
2956.00,89.44
2955.00,89.01
2954.00,88.56
2953.00,88.08
2952.00,87.57
2951.00,87.04
2950.00,86.48
2949.00,85.92
2948.00,85.37
2947.00,84.85
2946.00,84.34
2945.00,83.86
2944.00,83.39
2943.00,82.93
2942.00,82.47
2941.00,82.01
2940.00,81.55
2939.00,81.11
2938.00,80.69
2937.00,80.31
2936.00,80.00
2935.00,79.75
2934.00,79.58
2933.00,79.49
2932.00,79.48
2931.00,79.54
2930.00,79.68
2929.00,79.87
2928.00,80.12
2927.00,80.40
2926.00,80.71
2925.00,81.04
2924.00,81.39
2923.00,81.74
2922.00,82.09
2921.00,82.45
2920.00,82.81
2919.00,83.17
2918.00,83.51
2917.00,83.83
2916.00,84.13
2915.00,84.42
2914.00,84.68
2913.00,84.93
2912.00,85.18
2911.00,85.42
2910.00,85.66
2909.00,85.89
2908.00,86.12
2907.00,86.35
2906.00,86.60
2905.00,86.87
2904.00,87.14
2903.00,87.42
2902.00,87.70
2901.00,87.99
2900.00,88.28
2899.00,88.55
2898.00,88.79
2897.00,89.03
2896.00,89.25
2895.00,89.46
2894.00,89.65
2893.00,89.82
2892.00,89.96
2891.00,90.07
2890.00,90.15
2889.00,90.20
2888.00,90.20
2887.00,90.16
2886.00,90.08
2885.00,89.97
2884.00,89.83
2883.00,89.65
2882.00,89.43
2881.00,89.19
2880.00,88.93
2879.00,88.66
2878.00,88.38
2877.00,88.09
2876.00,87.81
2875.00,87.53
2874.00,87.28
2873.00,87.06
2872.00,86.87
2871.00,86.70
2870.00,86.52
2869.00,86.33
2868.00,86.14
2867.00,85.93
2866.00,85.70
2865.00,85.46
2864.00,85.23
2863.00,85.01
2862.00,84.82
2861.00,84.69
2860.00,84.63
2859.00,84.65
2858.00,84.75
2857.00,84.94
2856.00,85.23
2855.00,85.59
2854.00,86.01
2853.00,86.49
2852.00,87.02
2851.00,87.57
2850.00,88.14
2849.00,88.71
2848.00,89.27
2847.00,89.81
2846.00,90.32
2845.00,90.80
2844.00,91.24
2843.00,91.64
2842.00,92.00
2841.00,92.32
2840.00,92.60
2839.00,92.84
2838.00,93.05
2837.00,93.24
2836.00,93.39
2835.00,93.53
2834.00,93.64
2833.00,93.74
2832.00,93.83
2831.00,93.92
2830.00,93.99
2829.00,94.04
2828.00,94.09
2827.00,94.13
2826.00,94.18
2825.00,94.22
2824.00,94.27
2823.00,94.32
2822.00,94.38
2821.00,94.45
2820.00,94.52
2819.00,94.58
2818.00,94.62
2817.00,94.66
2816.00,94.72
2815.00,94.78
2814.00,94.83
2813.00,94.88
2812.00,94.92
2811.00,94.96
2810.00,94.99
2809.00,95.03
2808.00,95.07
2807.00,95.10
2806.00,95.14
2805.00,95.16
2804.00,95.19
2803.00,95.24
2802.00,95.28
2801.00,95.32
2800.00,95.35
2799.00,95.36
2798.00,95.37
2797.00,95.40
2796.00,95.43
2795.00,95.46
2794.00,95.49
2793.00,95.51
2792.00,95.53
2791.00,95.56
2790.00,95.59
2789.00,95.61
2788.00,95.63
2787.00,95.64
2786.00,95.66
2785.00,95.67
2784.00,95.67
2783.00,95.68
2782.00,95.69
2781.00,95.70
2780.00,95.73
2779.00,95.76
2778.00,95.80
2777.00,95.82
2776.00,95.83
2775.00,95.83
2774.00,95.82
2773.00,95.82
2772.00,95.84
2771.00,95.86
2770.00,95.89
2769.00,95.91
2768.00,95.92
2767.00,95.94
2766.00,95.95
2765.00,95.96
2764.00,95.96
2763.00,95.97
2762.00,95.97
2761.00,95.97
2760.00,95.97
2759.00,95.97
2758.00,95.98
2757.00,95.99
2756.00,96.00
2755.00,96.01
2754.00,96.02
2753.00,96.03
2752.00,96.03
2751.00,96.04
2750.00,96.04
2749.00,96.04
2748.00,96.04
2747.00,96.05
2746.00,96.06
2745.00,96.08
2744.00,96.10
2743.00,96.11
2742.00,96.12
2741.00,96.13
2740.00,96.15
2739.00,96.17
2738.00,96.18
2737.00,96.18
2736.00,96.18
2735.00,96.18
2734.00,96.19
2733.00,96.20
2732.00,96.22
2731.00,96.23
2730.00,96.24
2729.00,96.25
2728.00,96.26
2727.00,96.27
2726.00,96.30
2725.00,96.33
2724.00,96.35
2723.00,96.37
2722.00,96.38
2721.00,96.39
2720.00,96.40
2719.00,96.41
2718.00,96.42
2717.00,96.44
2716.00,96.45
2715.00,96.47
2714.00,96.48
2713.00,96.48
2712.00,96.47
2711.00,96.46
2710.00,96.46
2709.00,96.46
2708.00,96.47
2707.00,96.47
2706.00,96.47
2705.00,96.47
2704.00,96.46
2703.00,96.47
2702.00,96.49
2701.00,96.51
2700.00,96.53
2699.00,96.53
2698.00,96.52
2697.00,96.50
2696.00,96.48
2695.00,96.47
2694.00,96.48
2693.00,96.49
2692.00,96.50
2691.00,96.51
2690.00,96.51
2689.00,96.51
2688.00,96.51
2687.00,96.51
2686.00,96.52
2685.00,96.53
2684.00,96.55
2683.00,96.57
2682.00,96.58
2681.00,96.58
2680.00,96.57
2679.00,96.57
2678.00,96.56
2677.00,96.56
2676.00,96.57
2675.00,96.59
2674.00,96.60
2673.00,96.61
2672.00,96.62
2671.00,96.63
2670.00,96.65
2669.00,96.66
2668.00,96.66
2667.00,96.66
2666.00,96.65
2665.00,96.63
2664.00,96.61
2663.00,96.60
2662.00,96.59
2661.00,96.58
2660.00,96.58
2659.00,96.57
2658.00,96.57
2657.00,96.56
2656.00,96.55
2655.00,96.55
2654.00,96.54
2653.00,96.53
2652.00,96.53
2651.00,96.52
2650.00,96.52
2649.00,96.52
2648.00,96.52
2647.00,96.50
2646.00,96.48
2645.00,96.47
2644.00,96.47
2643.00,96.47
2642.00,96.48
2641.00,96.48
2640.00,96.48
2639.00,96.49
2638.00,96.48
2637.00,96.47
2636.00,96.45
2635.00,96.42
2634.00,96.40
2633.00,96.39
2632.00,96.38
2631.00,96.37
2630.00,96.38
2629.00,96.38
2628.00,96.38
2627.00,96.38
2626.00,96.38
2625.00,96.38
2624.00,96.37
2623.00,96.36
2622.00,96.34
2621.00,96.33
2620.00,96.32
2619.00,96.31
2618.00,96.30
2617.00,96.29
2616.00,96.27
2615.00,96.26
2614.00,96.25
2613.00,96.25
2612.00,96.25
2611.00,96.25
2610.00,96.25
2609.00,96.24
2608.00,96.22
2607.00,96.20
2606.00,96.17
2605.00,96.16
2604.00,96.15
2603.00,96.16
2602.00,96.15
2601.00,96.15
2600.00,96.14
2599.00,96.14
2598.00,96.14
2597.00,96.12
2596.00,96.11
2595.00,96.10
2594.00,96.09
2593.00,96.08
2592.00,96.08
2591.00,96.09
2590.00,96.09
2589.00,96.09
2588.00,96.07
2587.00,96.06
2586.00,96.06
2585.00,96.07
2584.00,96.08
2583.00,96.09
2582.00,96.10
2581.00,96.10
2580.00,96.08
2579.00,96.06
2578.00,96.04
2577.00,96.03
2576.00,96.04
2575.00,96.04
2574.00,96.04
2573.00,96.04
2572.00,96.04
2571.00,96.04
2570.00,96.04
2569.00,96.03
2568.00,96.02
2567.00,96.02
2566.00,96.02
2565.00,96.02
2564.00,96.03
2563.00,96.04
2562.00,96.04
2561.00,96.04
2560.00,96.03
2559.00,96.03
2558.00,96.02
2557.00,96.03
2556.00,96.03
2555.00,96.04
2554.00,96.06
2553.00,96.07
2552.00,96.08
2551.00,96.08
2550.00,96.07
2549.00,96.06
2548.00,96.05
2547.00,96.04
2546.00,96.03
2545.00,96.02
2544.00,96.02
2543.00,96.03
2542.00,96.05
2541.00,96.06
2540.00,96.06
2539.00,96.07
2538.00,96.07
2537.00,96.08
2536.00,96.08
2535.00,96.10
2534.00,96.11
2533.00,96.11
2532.00,96.10
2531.00,96.09
2530.00,96.09
2529.00,96.10
2528.00,96.11
2527.00,96.10
2526.00,96.09
2525.00,96.08
2524.00,96.08
2523.00,96.09
2522.00,96.10
2521.00,96.12
2520.00,96.12
2519.00,96.11
2518.00,96.10
2517.00,96.09
2516.00,96.09
2515.00,96.11
2514.00,96.11
2513.00,96.10
2512.00,96.10
2511.00,96.11
2510.00,96.13
2509.00,96.16
2508.00,96.19
2507.00,96.21
2506.00,96.21
2505.00,96.18
2504.00,96.15
2503.00,96.13
2502.00,96.12
2501.00,96.10
2500.00,96.10
2499.00,96.10
2498.00,96.11
2497.00,96.13
2496.00,96.14
2495.00,96.13
2494.00,96.12
2493.00,96.10
2492.00,96.11
2491.00,96.13
2490.00,96.16
2489.00,96.17
2488.00,96.16
2487.00,96.14
2486.00,96.12
2485.00,96.12
2484.00,96.13
2483.00,96.14
2482.00,96.13
2481.00,96.12
2480.00,96.12
2479.00,96.13
2478.00,96.13
2477.00,96.13
2476.00,96.12
2475.00,96.13
2474.00,96.14
2473.00,96.16
2472.00,96.17
2471.00,96.19
2470.00,96.21
2469.00,96.21
2468.00,96.20
2467.00,96.17
2466.00,96.15
2465.00,96.13
2464.00,96.13
2463.00,96.13
2462.00,96.14
2461.00,96.15
2460.00,96.16
