Created as New Dataset,3.1 Jute, burlap
cm-1,%T
3396.00,92.24
3395.00,92.22
3394.00,92.21
3393.00,92.19
3392.00,92.18
3391.00,92.15
3390.00,92.10
3389.00,92.06
3388.00,92.03
3387.00,92.00
3386.00,91.98
3385.00,91.96
3384.00,91.92
3383.00,91.88
3382.00,91.84
3381.00,91.81
3380.00,91.79
3379.00,91.77
3378.00,91.76
3377.00,91.75
3376.00,91.74
3375.00,91.71
3374.00,91.68
3373.00,91.65
3372.00,91.61
3371.00,91.58
3370.00,91.55
3369.00,91.52
3368.00,91.50
3367.00,91.48
3366.00,91.45
3365.00,91.41
3364.00,91.38
3363.00,91.35
3362.00,91.33
3361.00,91.31
3360.00,91.28
3359.00,91.24
3358.00,91.18
3357.00,91.11
3356.00,91.04
3355.00,90.97
3354.00,90.91
3353.00,90.88
3352.00,90.87
3351.00,90.87
3350.00,90.86
3349.00,90.84
3348.00,90.80
3347.00,90.77
3346.00,90.74
3345.00,90.72
3344.00,90.70
3343.00,90.69
3342.00,90.68
3341.00,90.68
3340.00,90.67
3339.00,90.65
3338.00,90.64
3337.00,90.61
3336.00,90.58
3335.00,90.55
3334.00,90.52
3333.00,90.51
3332.00,90.51
3331.00,90.50
3330.00,90.49
3329.00,90.48
3328.00,90.48
3327.00,90.50
3326.00,90.53
3325.00,90.55
3324.00,90.57
3323.00,90.58
3322.00,90.60
3321.00,90.62
3320.00,90.64
3319.00,90.66
3318.00,90.67
3317.00,90.69
3316.00,90.71
3315.00,90.73
3314.00,90.75
3313.00,90.76
3312.00,90.78
3311.00,90.79
3310.00,90.80
3309.00,90.80
3308.00,90.80
3307.00,90.79
3306.00,90.80
3305.00,90.81
3304.00,90.82
3303.00,90.83
3302.00,90.84
3301.00,90.85
3300.00,90.86
3299.00,90.88
3298.00,90.90
3297.00,90.92
3296.00,90.93
3295.00,90.93
3294.00,90.92
3293.00,90.92
3292.00,90.92
3291.00,90.92
3290.00,90.92
3289.00,90.91
3288.00,90.91
3287.00,90.92
3286.00,90.95
3285.00,90.98
3284.00,90.99
3283.00,91.00
3282.00,90.99
3281.00,91.00
3280.00,91.03
3279.00,91.07
3278.00,91.10
3277.00,91.11
3276.00,91.12
3275.00,91.12
3274.00,91.14
3273.00,91.16
3272.00,91.20
3271.00,91.23
3270.00,91.27
3269.00,91.30
3268.00,91.32
3267.00,91.34
3266.00,91.37
3265.00,91.42
3264.00,91.47
3263.00,91.52
3262.00,91.56
3261.00,91.59
3260.00,91.64
3259.00,91.69
