Created as New Dataset,190 Courtaulds
884.00,85.14
883.00,85.44
882.00,85.71
881.00,85.95
880.00,86.16
879.00,86.35
878.00,86.54
877.00,86.74
876.00,86.96
875.00,87.17
874.00,87.36
873.00,87.48
872.00,87.57
871.00,87.66
870.00,87.78
869.00,87.93
868.00,88.06
867.00,88.18
866.00,88.27
865.00,88.37
864.00,88.46
863.00,88.56
862.00,88.64
861.00,88.70
860.00,88.75
859.00,88.78
858.00,88.79
857.00,88.80
856.00,88.82
855.00,88.85
854.00,88.90
853.00,88.96
852.00,89.01
851.00,89.03
850.00,89.06
849.00,89.08
848.00,89.10
847.00,89.12
846.00,89.13
845.00,89.13
844.00,89.12
843.00,89.11
842.00,89.11
841.00,89.11
840.00,89.11
839.00,89.10
838.00,89.09
837.00,89.05
836.00,89.01
835.00,89.00
834.00,89.01
833.00,89.03
832.00,89.03
831.00,89.01
830.00,88.97
829.00,88.93
828.00,88.90
827.00,88.88
826.00,88.88
825.00,88.89
824.00,88.88
823.00,88.84
822.00,88.77
821.00,88.69
820.00,88.61
819.00,88.56
818.00,88.52
817.00,88.49
816.00,88.47
815.00,88.46
814.00,88.45
813.00,88.43
812.00,88.39
811.00,88.36
810.00,88.34
809.00,88.32
808.00,88.29
807.00,88.27
806.00,88.27
805.00,88.26
804.00,88.25
803.00,88.23
802.00,88.21
801.00,88.17
800.00,88.14
799.00,88.13
798.00,88.12
797.00,88.10
796.00,88.05
795.00,88.00
794.00,87.98
793.00,87.97
792.00,87.96
791.00,87.95
790.00,87.93
789.00,87.90
788.00,87.85
787.00,87.77
786.00,87.70
785.00,87.65
784.00,87.62
783.00,87.62
782.00,87.60
781.00,87.57
780.00,87.54
779.00,87.53
778.00,87.53
777.00,87.52
776.00,87.47
775.00,87.40
774.00,87.33
773.00,87.27
772.00,87.21
771.00,87.15
770.00,87.09
769.00,87.05
768.00,87.03
767.00,87.00
766.00,86.94
765.00,86.84
764.00,86.74
763.00,86.68
762.00,86.66
761.00,86.66
760.00,86.64
759.00,86.59
758.00,86.53
757.00,86.47
756.00,86.41
755.00,86.37
754.00,86.34
753.00,86.31
752.00,86.27
751.00,86.23
750.00,86.16
749.00,86.07
748.00,85.96
747.00,85.88
746.00,85.84
745.00,85.80
744.00,85.74
743.00,85.68
742.00,85.63
741.00,85.59
740.00,85.54
739.00,85.48
738.00,85.43
737.00,85.36
736.00,85.27
735.00,85.14
734.00,85.03
733.00,84.96
732.00,84.91
731.00,84.87
730.00,84.82
729.00,84.74
728.00,84.65
727.00,84.56
726.00,84.48
725.00,84.44
724.00,84.41
723.00,84.36
722.00,84.28
721.00,84.16
720.00,84.02
719.00,83.92
718.00,83.86
717.00,83.82
716.00,83.79
715.00,83.77
714.00,83.75
713.00,83.72
712.00,83.66
711.00,83.57
710.00,83.49
709.00,83.44
708.00,83.43
707.00,83.44
706.00,83.45
705.00,83.42
704.00,83.36
703.00,83.29
702.00,83.22
701.00,83.15
700.00,83.09
699.00,83.03
698.00,82.99
697.00,82.96
696.00,82.93
695.00,82.93
694.00,82.93
693.00,82.94
692.00,82.93
691.00,82.89
690.00,82.86
689.00,82.83
688.00,82.82
687.00,82.80
686.00,82.75
685.00,82.64
684.00,82.46
683.00,82.22
682.00,81.96
681.00,81.67
680.00,81.34
679.00,80.97
678.00,80.56
677.00,80.10
676.00,79.61
675.00,79.10
674.00,78.59
673.00,78.15
672.00,77.81
671.00,77.59
670.00,77.45
669.00,77.22
668.00,76.81
667.00,76.45
666.00,76.33
665.00,76.35
664.00,76.40
663.00,76.43
662.00,76.41
661.00,76.38
660.00,76.38
659.00,76.41
658.00,76.44
657.00,76.46
656.00,76.52
655.00,76.63
654.00,76.74
653.00,76.79
652.00,76.77
651.00,76.71
650.00,76.66
649.00,76.62
648.00,76.62
647.00,76.65
646.00,76.67
645.00,76.64
644.00,76.55
643.00,76.41
642.00,76.28
641.00,76.24
640.00,76.33
639.00,76.46
638.00,76.51
637.00,76.41
636.00,76.24
635.00,76.10
634.00,76.00
633.00,75.86
632.00,75.68
631.00,75.54
630.00,75.46
629.00,75.44
628.00,75.46
627.00,75.52
626.00,75.57
625.00,75.54
624.00,75.41
623.00,75.21
622.00,75.00
621.00,74.79
620.00,74.61
619.00,74.49
618.00,74.40
617.00,74.22
616.00,73.91
615.00,73.51
614.00,73.14
613.00,72.88
612.00,72.75
611.00,72.68
610.00,72.59
609.00,72.43
608.00,72.30
607.00,72.26
606.00,72.31
605.00,72.35
604.00,72.30
603.00,72.06
602.00,71.59
601.00,71.02
600.00,70.67
599.00,70.72
598.00,71.04
597.00,71.35
596.00,71.53
595.00,71.67
594.00,71.75
593.00,71.63
592.00,71.37
591.00,71.26
590.00,71.49
589.00,71.90
588.00,72.21
587.00,72.29
586.00,72.15
585.00,71.94
584.00,71.88
583.00,72.06
582.00,72.17
581.00,71.76
580.00,70.78
579.00,69.75
578.00,69.19
577.00,69.19
576.00,69.60
575.00,70.15
574.00,70.50
573.00,70.42
572.00,70.19
571.00,70.28
570.00,70.68
569.00,71.00
568.00,71.07
567.00,71.10
566.00,71.24
565.00,71.32
564.00,71.23
563.00,71.13
562.00,71.18
561.00,71.30
560.00,71.38
559.00,71.41
558.00,71.29
557.00,70.90
556.00,70.41
555.00,70.16
554.00,70.32
553.00,70.61
552.00,70.75
551.00,70.55
550.00,70.04
