Created as New Dataset,17. Cyanenka SA
884.00,95.26
883.00,95.23
882.00,95.21
881.00,95.22
880.00,95.24
879.00,95.26
878.00,95.26
877.00,95.24
876.00,95.22
875.00,95.20
874.00,95.21
873.00,95.23
872.00,95.24
871.00,95.25
870.00,95.26
869.00,95.27
868.00,95.27
867.00,95.27
866.00,95.28
865.00,95.27
864.00,95.26
863.00,95.23
862.00,95.20
861.00,95.19
860.00,95.19
859.00,95.19
858.00,95.18
857.00,95.16
856.00,95.16
855.00,95.17
854.00,95.18
853.00,95.18
852.00,95.19
851.00,95.20
850.00,95.21
849.00,95.23
848.00,95.26
847.00,95.29
846.00,95.32
845.00,95.33
844.00,95.32
843.00,95.29
842.00,95.26
841.00,95.24
840.00,95.24
839.00,95.26
838.00,95.28
837.00,95.29
836.00,95.26
835.00,95.23
834.00,95.23
833.00,95.24
832.00,95.25
831.00,95.24
830.00,95.21
829.00,95.19
828.00,95.19
827.00,95.23
826.00,95.28
825.00,95.31
824.00,95.30
823.00,95.26
822.00,95.20
821.00,95.15
820.00,95.12
819.00,95.10
818.00,95.09
817.00,95.09
816.00,95.09
815.00,95.08
814.00,95.07
813.00,95.07
812.00,95.10
811.00,95.13
810.00,95.16
809.00,95.16
808.00,95.12
807.00,95.07
806.00,95.04
805.00,95.03
804.00,95.03
803.00,95.05
802.00,95.07
801.00,95.10
800.00,95.12
799.00,95.12
798.00,95.10
797.00,95.10
796.00,95.11
795.00,95.12
794.00,95.09
793.00,95.03
792.00,94.96
791.00,94.95
790.00,94.99
789.00,95.05
788.00,95.09
787.00,95.10
786.00,95.08
785.00,95.05
784.00,95.00
783.00,94.95
782.00,94.91
781.00,94.89
780.00,94.89
779.00,94.87
778.00,94.85
777.00,94.81
776.00,94.76
775.00,94.72
774.00,94.68
773.00,94.68
772.00,94.70
771.00,94.72
770.00,94.73
769.00,94.73
768.00,94.74
767.00,94.76
766.00,94.78
765.00,94.79
764.00,94.78
763.00,94.75
762.00,94.72
761.00,94.71
760.00,94.73
759.00,94.78
758.00,94.83
757.00,94.85
756.00,94.86
755.00,94.86
754.00,94.90
753.00,94.98
752.00,95.09
751.00,95.17
750.00,95.22
749.00,95.23
748.00,95.23
747.00,95.21
746.00,95.21
745.00,95.21
744.00,95.22
743.00,95.22
742.00,95.21
741.00,95.22
740.00,95.25
739.00,95.28
738.00,95.29
737.00,95.29
736.00,95.28
735.00,95.28
734.00,95.35
733.00,95.51
732.00,95.68
731.00,95.77
730.00,95.71
729.00,95.57
728.00,95.46
727.00,95.41
726.00,95.39
725.00,95.35
724.00,95.30
723.00,95.26
722.00,95.26
721.00,95.28
720.00,95.30
719.00,95.31
718.00,95.30
717.00,95.28
716.00,95.26
715.00,95.25
714.00,95.28
713.00,95.36
712.00,95.45
711.00,95.51
710.00,95.51
709.00,95.48
708.00,95.45
707.00,95.44
706.00,95.44
705.00,95.45
704.00,95.47
703.00,95.46
702.00,95.45
701.00,95.43
700.00,95.42
699.00,95.45
698.00,95.48
697.00,95.51
696.00,95.51
695.00,95.48
694.00,95.43
693.00,95.39
692.00,95.37
691.00,95.38
690.00,95.41
689.00,95.44
688.00,95.43
687.00,95.38
686.00,95.31
685.00,95.23
684.00,95.17
683.00,95.15
682.00,95.16
681.00,95.17
680.00,95.19
679.00,95.21
678.00,95.24
677.00,95.26
676.00,95.29
675.00,95.30
674.00,95.29
673.00,95.29
672.00,95.30
671.00,95.32
670.00,95.35
669.00,95.37
668.00,95.34
667.00,95.27
666.00,95.20
665.00,95.18
664.00,95.17
663.00,95.18
662.00,95.20
661.00,95.21
660.00,95.24
659.00,95.29
658.00,95.37
657.00,95.41
656.00,95.38
655.00,95.31
654.00,95.25
653.00,95.23
652.00,95.25
651.00,95.25
650.00,95.22
649.00,95.18
648.00,95.14
647.00,95.10
646.00,95.09
645.00,95.16
644.00,95.31
643.00,95.47
642.00,95.53
641.00,95.47
640.00,95.40
639.00,95.40
638.00,95.41
637.00,95.35
636.00,95.19
635.00,95.01
634.00,94.89
633.00,94.88
632.00,94.99
631.00,95.21
630.00,95.46
629.00,95.61
628.00,95.60
627.00,95.49
626.00,95.40
625.00,95.35
624.00,95.29
623.00,95.24
622.00,95.24
621.00,95.31
620.00,95.34
619.00,95.25
618.00,95.07
617.00,94.88
616.00,94.75
615.00,94.66
614.00,94.68
613.00,94.85
612.00,95.16
611.00,95.47
610.00,95.65
609.00,95.65
608.00,95.54
607.00,95.39
606.00,95.31
605.00,95.32
604.00,95.41
603.00,95.49
602.00,95.55
601.00,95.57
600.00,95.58
599.00,95.52
598.00,95.37
597.00,95.12
596.00,94.82
595.00,94.52
594.00,94.28
593.00,94.16
592.00,94.18
591.00,94.29
590.00,94.39
589.00,94.41
588.00,94.45
587.00,94.66
586.00,95.15
585.00,95.80
584.00,96.25
583.00,96.15
582.00,95.46
581.00,94.58
580.00,93.96
579.00,93.81
578.00,94.01
577.00,94.36
576.00,94.73
575.00,95.00
574.00,95.11
573.00,95.14
572.00,95.13
571.00,95.01
570.00,94.68
569.00,94.29
568.00,94.17
567.00,94.40
566.00,94.75
565.00,94.95
564.00,94.95
563.00,94.83
562.00,94.61
561.00,94.33
560.00,94.06
559.00,93.80
558.00,93.38
557.00,92.82
556.00,92.48
555.00,92.79
554.00,93.65
553.00,94.47
552.00,94.76
551.00,94.58
550.00,94.31
